"pitcher","game_year","n_pitches","tunnel_quality_arsenal","tunnel_quartile","tunnel_bucket","avg_xRV","avg_actual_rv","tunneling_plus","percentile"
682610,2024,4455,0.542750082386919,"Q1 (Worst)","40-50%",-0.00615058192273043,0.00665050505050505,96.7,14.7
686228,2025,642,0.525007177540262,"Q1 (Worst)","30-40%",-0.00612163963557926,0.0102429906542056,96.7,14.7
701487,2025,1617,0.553263527259853,"Q2","40-50%",-0.00618636713118952,0.00167903525046382,96.7,14.7
502179,2024,474,0.527789153977443,"Q1 (Worst)","30-40%",-0.00609499314093308,0.0281772151898734,96.6,14.2
541640,2025,474,0.565204508106911,"Q3","50-60%",-0.0060715604768005,-0.00657594936708861,96.6,14.2
543351,2024,1353,0.602855689422883,"Q4 (Best)","60-70%",-0.0061064789123724,0.00286252771618625,96.6,14.2
572403,2023,3039,0.551939064564374,"Q2","40-50%",-0.0061019966722782,-0.0125794669299112,96.6,14.2
628317,2025,501,0.525637225829137,"Q1 (Worst)","30-40%",-0.00603419415959301,-0.00840718562874251,96.6,14.2
669438,2023,2874,0.554183370394534,"Q2","40-50%",-0.00610984449829132,0.0016544885177453,96.6,14.2
669721,2024,1524,0.583083755765223,"Q4 (Best)","50-60%",-0.00608746863394131,0.00194094488188976,96.6,14.2
676614,2024,1122,0.54231522461917,"Q1 (Worst)","40-50%",-0.00604294151695373,-0.0238449197860963,96.6,14.2
680604,2025,108,0.623169752475893,"Q4 (Best)","70-80%",-0.0061035063412823,-0.0133333333333333,96.6,14.2
680951,2025,306,0.561460913433104,"Q3","40-50%",-0.00606986602617647,0.00875490196078432,96.6,14.2
689266,2025,1608,0.588759923485548,"Q4 (Best)","60-70%",-0.00603623838708415,-0.0183992537313433,96.6,14.2
701519,2025,1989,0.548191157516573,"Q2","40-50%",-0.00607851263953959,0.00148717948717949,96.6,14.2
571882,2023,2862,0.540630149977545,"Q1 (Worst)","30-40%",-0.00596090147423037,-0.0122358490566038,96.5,13.8
607968,2023,1050,0.562901665547067,"Q3","40-50%",-0.00596762736203215,0.0162657142857143,96.5,13.8
608718,2024,3066,0.574408243699322,"Q4 (Best)","50-60%",-0.00601042638598287,-0.0102847358121331,96.5,13.8
621076,2023,3267,0.550399466168121,"Q2","40-50%",-0.006021788067695,-0.00615426997245179,96.5,13.8
623451,2023,678,0.54748675406002,"Q2","40-50%",-0.00603214705001565,-0.00693362831858407,96.5,13.8
641540,2025,1110,0.537694360050807,"Q1 (Worst)","30-40%",-0.0060164832028661,0.000140540540540541,96.5,13.8
642216,2025,498,0.561074757425761,"Q3","40-50%",-0.00599309210364405,0.00530120481927711,96.5,13.8
666201,2023,4989,0.556904517428543,"Q3","40-50%",-0.00602654226865131,-0.000911004209260373,96.5,13.8
671106,2025,8127,0.547496162030802,"Q2","40-50%",-0.00599441116286566,-0.00734736064968623,96.5,13.8
500779,2024,8244,0.560489881910343,"Q3","40-50%",-0.00587823589059919,-0.00852802037845706,96.4,13.3
608718,2025,3342,0.570231010221774,"Q4 (Best)","50-60%",-0.00591846763391706,-0.00675134649910233,96.4,13.3
621107,2024,7083,0.559915114033711,"Q3","40-50%",-0.00594156177495498,-0.014711139347734,96.4,13.3
621112,2025,1998,0.548687681821451,"Q2","40-50%",-0.00592741622414643,0.00101351351351351,96.4,13.3
623451,2024,117,0.538478995798431,"Q1 (Worst)","30-40%",-0.0059159449200916,-0.013974358974359,96.4,13.3
663978,2025,7695,0.575170022908922,"Q4 (Best)","50-60%",-0.00588864064011077,-0.00334424951267057,96.4,13.3
664294,2025,807,0.553633939904581,"Q2","40-50%",-0.00593534563080586,-0.0108066914498141,96.4,13.3
666818,2023,1614,0.53316659345669,"Q1 (Worst)","30-40%",-0.0058972513217134,-0.0074275092936803,96.4,13.3
677958,2025,3270,0.538545751684454,"Q1 (Worst)","30-40%",-0.00590132966538084,-0.00231284403669725,96.4,13.3
681892,2024,1950,0.518226393543399,"Q1 (Worst)","20-30%",-0.00591511703938102,-0.000624615384615384,96.4,13.3
692230,2024,699,0.551704807199251,"Q2","40-50%",-0.00593737708259766,0.013244635193133,96.4,13.3
694363,2024,3870,0.581359180739407,"Q4 (Best)","50-60%",-0.00591093888926776,-0.00589612403100775,96.4,13.3
570632,2023,2313,0.544524492266591,"Q2","40-50%",-0.00583998501330935,0.00888456549935149,96.3,12.9
605242,2025,258,0.517536578313474,"Q1 (Worst)","20-30%",-0.00581487727390066,0.00825581395348837,96.3,12.9
621199,2023,246,0.51787883575689,"Q1 (Worst)","20-30%",-0.00583037457496486,0.00815853658536585,96.3,12.9
622253,2025,408,0.548025927397245,"Q2","40-50%",-0.00585148873110216,0.000882352941176471,96.3,12.9
622608,2023,354,0.579140762889774,"Q4 (Best)","50-60%",-0.00580650037184152,0.0103559322033898,96.3,12.9
642216,2023,1602,0.55559672484681,"Q2","40-50%",-0.00582381861279961,-0.00349250936329588,96.3,12.9
656970,2023,1083,0.552965617915462,"Q2","40-50%",-0.00587225963119379,0.00836842105263158,96.3,12.9
683769,2023,2055,0.546452975437856,"Q2","40-50%",-0.00587286192989746,-0.00894452554744526,96.3,12.9
686654,2025,228,0.543126378798361,"Q1 (Worst)","40-50%",-0.00582722793440457,-0.00236842105263158,96.3,12.9
687396,2023,1479,0.561131456340952,"Q3","40-50%",-0.00582227813661203,-0.00021501014198783,96.3,12.9
700363,2024,261,0.505725315025136,"Q1 (Worst)","20-30%",-0.00584430917736207,-0.0228390804597701,96.3,12.9
471911,2023,4701,0.54903802304644,"Q2","40-50%",-0.00573237268008975,0.00482705807275048,96.2,12.6
571945,2024,8109,0.547908626858044,"Q2","40-50%",-0.00573456731590465,-0.00557602663706992,96.2,12.6
592454,2024,2205,0.544276703128372,"Q2","40-50%",-0.0057666876131679,-0.0165224489795918,96.2,12.6
606149,2023,2607,0.568055437882616,"Q3","50-60%",-0.00576611019273875,-0.00584810126582279,96.2,12.6
642028,2024,492,0.525570286570569,"Q1 (Worst)","30-40%",-0.00573282216360318,-0.00346341463414634,96.2,12.6
677651,2025,303,0.544263759912148,"Q2","40-50%",-0.00578788139178454,-0.0193465346534653,96.2,12.6
691951,2025,909,0.532575573827548,"Q1 (Worst)","30-40%",-0.00576320469525232,0.0139405940594059,96.2,12.6
456501,2023,2571,0.589942875149104,"Q4 (Best)","60-70%",-0.00564624608621081,-0.000305717619603268,96.1,12
500779,2023,3684,0.565773590797223,"Q3","50-60%",-0.00568940547862096,-0.0108550488599349,96.1,12
543339,2023,183,0.636820143139879,"Q4 (Best)","80-90%",-0.00566444290681651,-0.015327868852459,96.1,12
570632,2025,2802,0.540259743894178,"Q1 (Worst)","30-40%",-0.00565407089486457,-0.00301927194860814,96.1,12
607067,2023,6024,0.549728161745426,"Q2","40-50%",-0.00572039816827228,-0.010917828685259,96.1,12
641540,2024,5064,0.553257642490969,"Q2","40-50%",-0.00570930300439773,-0.00158649289099526,96.1,12
643410,2024,3036,0.539490995851194,"Q1 (Worst)","30-40%",-0.00568617080086833,-0.00798616600790514,96.1,12
661383,2023,708,0.547282038228646,"Q2","40-50%",-0.00568323829731711,-0.0258516949152542,96.1,12
669424,2023,2025,0.522624448052151,"Q1 (Worst)","30-40%",-0.00569259802935078,0.00339851851851852,96.1,12
669711,2023,1038,0.524313798630765,"Q1 (Worst)","30-40%",-0.00569651992352082,-0.00458092485549133,96.1,12
669713,2025,1524,0.548060901704406,"Q2","40-50%",-0.00571931716156427,-0.00695866141732283,96.1,12
676661,2024,639,0.546998975007044,"Q2","40-50%",-0.00569770081944877,-0.00585446009389671,96.1,12
680686,2023,8358,0.555843374032538,"Q3","40-50%",-0.00568409711663274,-0.00672218234027279,96.1,12
687924,2024,1590,0.541295088565953,"Q1 (Worst)","30-40%",-0.00571092268393566,-0.00514339622641509,96.1,12
456713,2023,570,0.526564013743846,"Q1 (Worst)","30-40%",-0.00564165479215597,0.00318947368421053,96,11.6
605151,2023,444,0.560628243602733,"Q3","40-50%",-0.00562955105222598,0.0187567567567568,96,11.6
605446,2023,285,0.54648033282065,"Q2","40-50%",-0.00560520738118181,0.0342947368421053,96,11.6
656322,2023,441,0.546405797706526,"Q2","40-50%",-0.0056273124531564,-0.0137619047619048,96,11.6
657053,2024,1473,0.533103235064482,"Q1 (Worst)","30-40%",-0.00559679678885886,0.0149246435845214,96,11.6
665896,2024,933,0.535043005424836,"Q1 (Worst)","30-40%",-0.00557910642286533,-0.0173086816720257,96,11.6
669165,2023,72,0.554404687354804,"Q2","40-50%",-0.00563183077974827,-0.0724583333333333,96,11.6
687377,2024,291,0.57360167417077,"Q4 (Best)","50-60%",-0.00557586517558222,0.0189381443298969,96,11.6
801216,2025,126,0.528162593965375,"Q1 (Worst)","30-40%",-0.00559251513082667,-0.0503333333333333,96,11.6
448179,2025,510,0.506055836820221,"Q1 (Worst)","20-30%",-0.00553707815077574,-0.00167647058823529,95.9,11.2
592741,2023,2220,0.547767471421331,"Q2","40-50%",-0.0055193353976466,-0.00823783783783784,95.9,11.2
592767,2023,7185,0.541021060852691,"Q1 (Worst)","30-40%",-0.00550813913184294,-0.00316826722338205,95.9,11.2
611093,2023,378,0.559875595318969,"Q3","40-50%",-0.00556531358216446,-0.0220634920634921,95.9,11.2
660825,2023,810,0.54560123120563,"Q2","40-50%",-0.00551307335155326,-0.0141925925925926,95.9,11.2
663978,2024,4353,0.560999395891013,"Q3","40-50%",-0.00550726651721941,-0.00447691247415576,95.9,11.2
666659,2025,555,0.575290343487213,"Q4 (Best)","50-60%",-0.00556476224659049,-0.00110810810810811,95.9,11.2
670241,2023,924,0.572682179867266,"Q4 (Best)","50-60%",-0.00552226902545481,-0.015461038961039,95.9,11.2
670810,2024,435,0.541970744631897,"Q1 (Worst)","40-50%",-0.00555682651646403,-0.00233793103448276,95.9,11.2
675540,2024,1896,0.531694591910886,"Q1 (Worst)","30-40%",-0.00549303745580651,-0.00893354430379747,95.9,11.2
677020,2023,645,0.592834530107541,"Q4 (Best)","60-70%",-0.00550004522949674,0.000990697674418605,95.9,11.2
696131,2024,1989,0.549850647261344,"Q2","40-50%",-0.00552036980114179,0.00193061840120664,95.9,11.2
506433,2025,3453,0.518454418087401,"Q1 (Worst)","20-30%",-0.00547618512117951,-0.00642919200695048,95.8,10.8
592454,2025,3063,0.523138185911115,"Q1 (Worst)","30-40%",-0.00546171197116648,-0.0130323212536729,95.8,10.8
622503,2024,252,0.540362030294574,"Q1 (Worst)","30-40%",-0.00547439700728449,-0.0147738095238095,95.8,10.8
641816,2024,687,0.55997243501802,"Q3","40-50%",-0.00546148656671724,-0.0111310043668122,95.8,10.8
663752,2023,492,0.515999558002701,"Q1 (Worst)","20-30%",-0.00543958728268058,0.0232865853658537,95.8,10.8
680767,2023,558,0.547867506392435,"Q2","40-50%",-0.00546577405209543,0.0102311827956989,95.8,10.8
685299,2025,3732,0.570103455205319,"Q4 (Best)","50-60%",-0.00542024668221643,0.00253938906752412,95.8,10.8
700363,2025,2133,0.532351683813794,"Q1 (Worst)","30-40%",-0.0054765248635572,-0.0079957805907173,95.8,10.8
700669,2024,315,0.533882480490087,"Q1 (Worst)","30-40%",-0.00543465764217433,-0.00365714285714286,95.8,10.8
493603,2025,117,0.504499246893031,"Q1 (Worst)","20-30%",-0.00536813446431039,-0.0262820512820513,95.7,10.2
572020,2024,5124,0.560703119105638,"Q3","40-50%",-0.00536942609387999,-0.00956908665105386,95.7,10.2
593958,2023,7086,0.561196963346618,"Q3","40-50%",-0.00539233906584309,-0.0157370872142252,95.7,10.2
608344,2023,3801,0.547901519739949,"Q2","40-50%",-0.00537214495496777,-0.0114514601420679,95.7,10.2
615698,2025,5994,0.549684931868061,"Q2","40-50%",-0.00538344812290931,0.00133633633633634,95.7,10.2
623474,2024,567,0.53833899078689,"Q1 (Worst)","30-40%",-0.00540697208654059,-0.00656084656084656,95.7,10.2
641540,2023,8067,0.54683968293219,"Q2","40-50%",-0.00536835146706812,-0.0127991818519896,95.7,10.2
669674,2025,2349,0.528223962076198,"Q1 (Worst)","30-40%",-0.00538594355664404,6.00255427841636e-05,95.7,10.2
675540,2025,156,0.55384494336197,"Q2","40-50%",-0.0053426368629936,-0.00313461538461538,95.7,10.2
676050,2023,198,0.589810304442835,"Q4 (Best)","60-70%",-0.00536131073727809,-0.0351060606060606,95.7,10.2
682989,2025,942,0.526292796259077,"Q1 (Worst)","30-40%",-0.00541038728616589,0.00862101910828026,95.7,10.2
685068,2025,285,0.539727116591454,"Q1 (Worst)","30-40%",-0.00541337674704233,0.0267263157894737,95.7,10.2
685299,2024,1818,0.585628480503179,"Q4 (Best)","50-60%",-0.00534803401666314,0.0129174917491749,95.7,10.2
488984,2023,1095,0.574206050205096,"Q4 (Best)","50-60%",-0.00530426732327451,0.00267397260273973,95.6,10
607237,2023,1380,0.531545932468701,"Q1 (Worst)","30-40%",-0.00530508341778287,0.00160869565217391,95.6,10
669330,2025,1026,0.583661489873559,"Q4 (Best)","50-60%",-0.0052937391709008,-0.0151111111111111,95.6,10
674285,2025,1635,0.551533247627186,"Q2","40-50%",-0.00530433020278931,0.0162825688073394,95.6,10
676206,2025,390,0.524858883929803,"Q1 (Worst)","30-40%",-0.00533048328518187,-0.0227076923076923,95.6,10
680702,2025,189,0.491609420261603,"Q1 (Worst)","10-20%",-0.00531517030368189,-0.00871428571428571,95.6,10
658648,2024,4236,0.548576737449068,"Q2","40-50%",-0.00518290332469168,-0.0116409348441926,95.5,9.8
682967,2023,498,0.595756941616207,"Q4 (Best)","60-70%",-0.00522511709005998,0.0127771084337349,95.5,9.8
687134,2024,1653,0.539336146161135,"Q1 (Worst)","30-40%",-0.00520466623940771,-0.00236842105263158,95.5,9.8
694813,2023,1635,0.575066827132617,"Q4 (Best)","50-60%",-0.0052350734540546,0.0121339449541284,95.5,9.8
543475,2023,8346,0.548561455530397,"Q2","40-50%",-0.00513638022748585,-0.00212652767792955,95.4,9.5
606149,2024,1194,0.567539851525607,"Q3","50-60%",-0.00517129547881551,0.0107814070351759,95.4,9.5
623167,2023,5253,0.556164591468797,"Q3","40-50%",-0.0051650865645787,0.00612335808109652,95.4,9.5
641778,2023,2505,0.56221589292896,"Q3","40-50%",-0.00513056925686863,0.00919161676646706,95.4,9.5
666201,2024,1182,0.544173284621557,"Q2","40-50%",-0.00512195569387637,-0.0113984771573604,95.4,9.5
668873,2024,483,0.508306912445731,"Q1 (Worst)","20-30%",-0.00512521983487571,-0.0227826086956522,95.4,9.5
676092,2025,1431,0.561837279516615,"Q3","40-50%",-0.00516004202682042,0.000522012578616353,95.4,9.5
677076,2023,255,0.580974665774528,"Q4 (Best)","50-60%",-0.00517291724078378,0.0662705882352941,95.4,9.5
518516,2023,1050,0.538342109339225,"Q1 (Worst)","30-40%",-0.00507879430172449,0.0158,95.3,9
598264,2024,711,0.545432374415993,"Q2","40-50%",-0.00506779431698344,-0.00311392405063291,95.3,9
607067,2024,7950,0.547187545641552,"Q2","40-50%",-0.00504899182709847,-0.00666716981132076,95.3,9
607359,2023,591,0.589808888196588,"Q4 (Best)","60-70%",-0.0051025003413457,0.0036497461928934,95.3,9
621249,2023,1008,0.539378013226105,"Q1 (Worst)","30-40%",-0.00503034224921824,-0.00643154761904762,95.3,9
660853,2024,3378,0.593331592226903,"Q4 (Best)","60-70%",-0.00509371021769211,-0.00077619893428064,95.3,9
663465,2024,1308,0.542713116232813,"Q1 (Worst)","40-50%",-0.00506240818136876,0.00167660550458716,95.3,9
670036,2023,585,0.516182334253985,"Q1 (Worst)","20-30%",-0.00507700860243625,-0.0103435897435897,95.3,9
677651,2023,1389,0.526001038732232,"Q1 (Worst)","30-40%",-0.00505527179397271,-0.00650539956803456,95.3,9
680689,2024,45,0.561798743135047,"Q3","40-50%",-0.0050296993382896,0.0982666666666667,95.3,9
693821,2024,2589,0.575706197302753,"Q4 (Best)","50-60%",-0.00503900486769416,0.00434183082271147,95.3,9
455119,2025,1890,0.569157077826946,"Q4 (Best)","50-60%",-0.00499171242417582,-0.0115650793650794,95.2,8.8
571863,2024,60,0.564762842744277,"Q3","50-60%",-0.00499530101951677,0.08605,95.2,8.8
592789,2023,4197,0.55302560999529,"Q2","40-50%",-0.00498723033222156,0.000230879199428162,95.2,8.8
605177,2023,2760,0.590903445295638,"Q4 (Best)","60-70%",-0.00502468405222475,-0.0064554347826087,95.2,8.8
643361,2023,1254,0.557883304768092,"Q3","40-50%",-0.00495054040085665,-0.00177033492822967,95.2,8.8
656382,2023,1056,0.557729828387255,"Q3","40-50%",-0.00497143512468896,-0.000332386363636364,95.2,8.8
691172,2025,420,0.513642180905093,"Q1 (Worst)","20-30%",-0.00499557919268097,-0.0226928571428571,95.2,8.8
596295,2025,2997,0.541002409147433,"Q1 (Worst)","30-40%",-0.00487865138947982,0.00870570570570571,95.1,8.4
615698,2024,7926,0.541561347580459,"Q1 (Worst)","40-50%",-0.00492929143261786,-0.00209235427706283,95.1,8.4
622253,2024,1770,0.533213805833698,"Q1 (Worst)","30-40%",-0.00489501454139827,-0.00833389830508474,95.1,8.4
641778,2025,5043,0.545896396745978,"Q2","40-50%",-0.00493766817166248,-0.0133884592504462,95.1,8.4
671109,2024,132,0.559478580837862,"Q3","40-50%",-0.00490188790288151,-0.00904545454545454,95.1,8.4
672552,2024,528,0.538618554083759,"Q1 (Worst)","30-40%",-0.0049009519561051,-0.00350568181818182,95.1,8.4
683627,2024,3009,0.570717692212079,"Q4 (Best)","50-60%",-0.0048863717927658,-0.00343569292123629,95.1,8.4
686826,2025,1227,0.547582694556987,"Q2","40-50%",-0.00491026134739976,0.000320293398533008,95.1,8.4
696136,2024,2553,0.590995914045004,"Q4 (Best)","60-70%",-0.0048824768092718,0.00363807285546416,95.1,8.4
594835,2024,1638,0.549713643202828,"Q2","40-50%",-0.00483841064729133,-0.00458974358974359,95,8.1
594902,2023,4149,0.552059294510108,"Q2","40-50%",-0.00486221823248198,-6.65220535068695e-05,95,8.1
641627,2023,2928,0.543808097522991,"Q2","40-50%",-0.00483840818972261,-0.00823053278688524,95,8.1
663465,2023,597,0.529788472152533,"Q1 (Worst)","30-40%",-0.00480896481403121,0.00201507537688442,95,8.1
664350,2024,1797,0.541115405017234,"Q1 (Worst)","30-40%",-0.00486458865140862,-0.00535392320534224,95,8.1
670046,2024,1209,0.531065579107555,"Q1 (Worst)","30-40%",-0.00483473465628009,0.00498511166253102,95,8.1
689266,2023,1704,0.582686475653737,"Q4 (Best)","50-60%",-0.0048269020684606,0.00981866197183098,95,8.1
570666,2023,1377,0.573576079381861,"Q4 (Best)","50-60%",-0.00473554417656325,0.0153137254901961,94.9,7.8
596271,2023,1329,0.545625730052964,"Q2","40-50%",-0.00477391803868582,0.00877878103837472,94.9,7.8
615698,2023,5121,0.545399600320983,"Q2","40-50%",-0.00473239425439688,-0.00567662565905097,94.9,7.8
622503,2023,777,0.546830109751423,"Q2","40-50%",-0.00473793162944058,0.0102586872586873,94.9,7.8
642759,2025,228,0.541342656275702,"Q1 (Worst)","40-50%",-0.00477268866253373,-0.003,94.9,7.8
643410,2023,3117,0.542656825988378,"Q1 (Worst)","40-50%",-0.00479134826180018,-0.00949566891241578,94.9,7.8
663765,2023,2592,0.524401707177698,"Q1 (Worst)","30-40%",-0.00474995069267876,0.00826388888888889,94.9,7.8
669620,2024,1050,0.567994338931218,"Q3","50-60%",-0.00476168436857863,-0.0106,94.9,7.8
571578,2023,8658,0.584587477659309,"Q4 (Best)","50-60%",-0.00468203803785631,0.000987179487179487,94.8,7.6
663623,2025,8826,0.549228424963411,"Q2","40-50%",-0.00465430137787942,-0.00213052345343304,94.8,7.6
669391,2024,192,0.521382178637656,"Q1 (Worst)","30-40%",-0.00467486550223839,0.035609375,94.8,7.6
686747,2024,804,0.519703260341199,"Q1 (Worst)","30-40%",-0.00470954765067073,-0.0109962686567164,94.8,7.6
502171,2024,720,0.509793000396383,"Q1 (Worst)","20-30%",-0.00462267948132649,-0.0147333333333333,94.7,7.4
541640,2024,906,0.553541852388651,"Q2","40-50%",-0.00460586097531463,-0.0199238410596027,94.7,7.4
623433,2025,714,0.563085270883749,"Q3","40-50%",-0.00456305365594194,0.00171848739495798,94.7,7.4
667725,2024,1716,0.575414709032002,"Q4 (Best)","50-60%",-0.00463737255555392,-0.00241433566433566,94.7,7.4
670059,2025,1464,0.517454492403773,"Q1 (Worst)","20-30%",-0.00461449822599013,-0.000440573770491803,94.7,7.4
542882,2024,261,0.520567098531254,"Q1 (Worst)","30-40%",-0.00453120647613816,0.00701149425287356,94.6,7.3
596295,2023,6471,0.532529712983667,"Q1 (Worst)","30-40%",-0.0044917976417369,0.00179508576726936,94.6,7.3
663562,2023,1797,0.531819960315917,"Q1 (Worst)","30-40%",-0.0045006313045021,0.0075025041736227,94.6,7.3
543548,2023,489,0.582578146549252,"Q4 (Best)","50-60%",-0.00441039764124863,-0.0202269938650307,94.5,7.1
605441,2023,183,0.5093262792423,"Q1 (Worst)","20-30%",-0.00444336632575809,0.023327868852459,94.5,7.1
674072,2024,2106,0.545953864921113,"Q2","40-50%",-0.00443673713826836,0.00894586894586895,94.5,7.1
656731,2023,6699,0.535419932971142,"Q1 (Worst)","30-40%",-0.00438478411654566,-0.000742498880429915,94.4,7.1
594902,2024,7101,0.555993479676618,"Q3","40-50%",-0.00429157032075405,-0.0113819180397127,94.3,6.9
