"pitcher","game_year","num_pitch_types","pitch_arsenal","total_combinations","total_pitches","release_similarity_arsenal","approach_divergence_arsenal","tunnel_quality_arsenal","tunnel_quality_percentile","release_sim_percentile","approach_div_percentile","tunneling_plus_score","tunneling_plus_percentile","avg_actual_rv","avg_xRV"
666171,2025,5,"FC/FF/SL/ST/SV",20,12276,0.241832961105669,0.857138370695364,0.549485665900516,37,49.4,30.2,101.2,53,-0.00236363636363636,-0.00961475565855779
676534,2024,4,"CU/FC/FF/ST",12,8883,0.229843887886388,0.869120874479345,0.549482381182866,36.9,37.3,48.2,105.4,86,-0.00882978723404255,-0.0128518282213538
621097,2024,4,"CH/CU/FC/FF",12,1989,0.244328631167038,0.854629713733111,0.549479172450074,36.9,52.4,26.6,99.1,31.8,0.00269683257918552,-0.0080073836148067
543507,2023,4,"CH/FF/SL/ST",12,6984,0.20990758077562,0.889036228613875,0.549471904694748,36.8,19.8,77.3,102.4,64.1,-0.0189058064516129,-0.0105727241069995
596112,2023,4,"FC/FF/FS/SL",12,6849,0.261532923418463,0.837389285080025,0.549461104249244,36.8,68.7,10.6,109.1,97,-0.0257433862433862,-0.0157427141377565
671111,2024,4,"CH/FF/SL/ST",12,2538,0.239074222805378,0.859739368033355,0.549406795419366,36.8,46.2,34.3,99.4,34.6,0.00108156028368794,-0.00824023302013289
643256,2024,3,"FF/SI/SL",6,2496,0.271874415597289,0.826930094087949,0.549402254842619,36.7,76.9,5.3,97.6,20,-0.0131225961538462,-0.00685449975389929
571539,2024,4,"FC/FF/FO/SI",12,1530,0.264854160964432,0.833928543585884,0.549391352275158,36.7,71.3,8.6,90.5,3.1,0.0207411764705882,-0.00137325968090034
571771,2025,2,"CS/EP",2,360,0.183236457072036,0.915526081578757,0.549381269325397,36.6,7.2,94.5,75.3,1.9,0.0216,0.0104149682767456
806960,2025,4,"CH/FF/SL/ST",12,7389,0.186305566052608,0.912367636149256,0.549336601100932,36.6,8.2,93.6,103.6,74.3,-0.00876857490864799,-0.0114784618114658
471911,2025,5,"CH/CU/FF/SI/SL",20,9324,0.264579615524246,0.834093533839765,0.549336574682005,36.6,71,8.8,97.4,19,0.00917503217503217,-0.00666922459459576
656353,2023,5,"FF/FS/SI/SL/ST",20,10164,0.233357414963349,0.865298131743406,0.549327773353378,36.5,40.7,42.3,99.1,31.8,0.000538552787663108,-0.00800608047634347
663474,2024,3,"CU/FF/SL",6,7794,0.242690251578404,0.855941807423586,0.549316029500995,36.5,50.5,28.5,98.8,28.6,7.69822940723598e-06,-0.00775374880056431
663804,2023,3,"CH/FF/SL",6,3402,0.233341755542822,0.865258262875181,0.549300009209002,36.4,40.6,42.2,98.6,26.9,-0.00139329805996473,-0.00765534892897925
668874,2024,3,"CU/FF/SI",6,186,0.175399722673695,0.923199647002939,0.549299684838317,36.4,5.4,96.1,97,16.6,0.0191290322580645,-0.00640977362091954
543243,2024,6,"CH/CU/FC/FF/SI/ST",30,37230,0.23052729045253,0.868011791905345,0.549269541178938,36.3,38,46.4,100.7,47.1,-0.0124020950846092,-0.00921471999198181
663623,2025,6,"CH/CU/FC/FF/SI/SL",30,44130,0.222512349758299,0.875944500168524,0.549228424963411,36.3,30.3,60.3,94.8,7.6,-0.00213052345343304,-0.00465430137787942
686842,2023,3,"CH/FF/ST",6,516,0.198846142795442,0.899546560204991,0.549196351500217,36.3,12.8,87.4,99.8,38.4,0.0245,-0.00851175105023241
666745,2024,6,"CH/FF/KC/SI/SL/ST",30,9390,0.240868955410082,0.85749772232033,0.549183338865206,36.2,48.3,30.8,99,30.6,-0.0113178913738019,-0.00793556839056192
680732,2024,4,"CH/CU/FF/SL",12,2754,0.214403577243414,0.883930977562484,0.549167277402949,36.2,22.9,71.4,101.1,51.7,-0.0159019607843137,-0.00955625463065385
592094,2025,4,"CH/FF/SL/ST",12,9756,0.213979920297199,0.884303910390063,0.549141915343631,36.1,22.3,72,104.3,79.4,-0.0186743542435424,-0.0120706006536108
685326,2025,4,"CH/CU/SI/SL",12,4509,0.192377354631641,0.90588001809148,0.54912868636156,36.1,10.3,91.3,99,30.6,0.00445508982035928,-0.00790947240948335
668909,2024,5,"CH/CU/FC/FF/SL",20,16332,0.21837520839004,0.879824428523803,0.549099818456922,36.1,26.5,65.6,100.3,42.9,-0.0105363703159442,-0.00890274566720415
542888,2025,4,"FC/FF/SI/ST",12,10044,0.26789736852201,0.830274846664637,0.549086107593324,36,73.6,6.8,100.2,42,-0.0273182230281052,-0.00883705611253792
621111,2025,7,"CH/FC/FF/KC/SI/SL/ST",42,39402,0.222256327591892,0.875855103115494,0.549055715353693,36,30.2,60.1,97.3,18.1,-0.00574828688899041,-0.00658765738283054
689225,2024,4,"CH/FF/SI/SL",12,10368,0.26800570003863,0.830077230129826,0.549041465084228,35.9,73.8,6.7,103.5,73.5,-0.0131805555555556,-0.0114177587897283
471911,2023,5,"CH/CU/FF/SI/SL",20,18912,0.25499415438234,0.84308189171054,0.54903802304644,35.9,63,14.4,96.2,12.6,0.00482705807275048,-0.00573237268008975
605347,2023,5,"CH/FF/KC/SI/SL",20,11592,0.221359563571472,0.876705927995912,0.549032745783692,35.9,29.3,61.3,99,30.6,0.000286919831223629,-0.00794657166239201
691799,2025,4,"CU/FC/FF/SL",12,5490,0.254136307151986,0.843795819249387,0.548966063200687,35.8,62.5,15,104.7,82.2,-0.0144196721311475,-0.0123709347800063
543294,2024,4,"CH/CU/FF/SI",12,19215,0.218284571073137,0.879616456570349,0.548950513821743,35.8,26.4,65.3,98.7,27.9,-0.00673723653395785,-0.00771480633750221
669199,2024,3,"FF/FS/ST",6,966,0.182681108653593,0.915192427723,0.548936768188297,35.7,7,94.3,105.5,86.6,0.00206211180124224,-0.0129966321452817
659275,2023,4,"CH/FF/SI/SL",12,5427,0.27015627430937,0.827661196035804,0.548908735172587,35.7,75.3,5.7,98.6,26.9,0.0193714759535655,-0.00760146511402277
664854,2024,3,"CU/FF/SL",6,5586,0.263281569086479,0.834505457132196,0.548893513109337,35.6,69.9,9.1,109,96.8,-0.0280075187969925,-0.0156812758941474
641755,2023,2,"FF/SL",2,876,0.288984208126029,0.808748385241845,0.548866296683936,35.6,87.2,1.9,99.8,38.4,0.00351027397260274,-0.00851824213670675
680755,2025,4,"CU/FC/FF/SL",12,7497,0.26055050539306,0.837166733895366,0.548858619644213,35.6,67.7,10.3,101.4,55.1,-0.0215858343337335,-0.00976674625828183
672782,2024,5,"CH/CU/FF/SL/ST",20,2568,0.216285575371095,0.881256342177133,0.548770958774114,35.5,24.5,67.6,97.6,20,-0.00529906542056075,-0.00687673440181719
642397,2024,5,"FC/FF/SI/SL/ST",20,11376,0.239946828584574,0.857563398426926,0.54875511350575,35.5,47.3,30.9,105.3,85.7,-0.00931751054852321,-0.0128438207496474
689690,2025,4,"CH/FF/SI/ST",12,5274,0.21344143329242,0.884026797078085,0.548734115185252,35.4,21.7,71.5,106.4,90.8,-0.00545051194539249,-0.013652892573104
621294,2023,5,"CH/FC/FF/SI/ST",20,3696,0.243780381504992,0.853622356697308,0.548701369101151,35.4,51.5,25.4,96.9,15.9,-0.0129869706840391,-0.00630206356395957
621112,2025,6,"CH/CU/FC/FF/SI/ST",30,9990,0.2189329523517,0.878442411291202,0.548687681821451,35.4,27,63.7,96.4,13.3,0.00101351351351351,-0.00592741622414643
606996,2025,6,"CH/FF/FS/SI/SL/ST",30,10365,0.242039893001065,0.855313001624425,0.548676447312745,35.3,49.8,27.5,101,50.8,-0.00773661360347323,-0.00946335740904738
669947,2023,5,"CH/CU/FF/FS/SL",20,17364,0.217104219101063,0.880216390700432,0.548660304900748,35.3,25.3,66.1,97.6,20,-0.000214927436074637,-0.00685751830833151
669711,2025,6,"CH/CU/FF/SI/SL/ST",30,16035,0.227156817556608,0.870142892819189,0.548649855187898,35.2,35,50.1,99.8,38.4,-0.0153442469597755,-0.00852781708186302
664141,2025,5,"CH/CU/FF/SI/SL",20,5628,0.24055104742392,0.856710206185756,0.548630626804838,35.2,47.7,29.5,97.6,20,-0.0203454157782516,-0.00683475652158353
571927,2024,4,"CH/CU/SI/SL",12,6777,0.206283258733806,0.890872412216474,0.54857783547514,35.2,17.5,79.6,99.1,31.8,-0.00526826029216467,-0.00804576097755322
658648,2024,6,"CH/CU/FF/SI/SL/ST",30,21285,0.216435006205497,0.880718468692639,0.548576737449068,35.1,24.6,66.9,95.5,9.8,-0.0116409348441926,-0.00518290332469168
657508,2024,4,"CH/FF/KC/SL",12,9576,0.242441983879603,0.85469551011307,0.548568746996336,35.1,50.2,26.7,100.8,48.4,-0.00449718045112782,-0.00930141818798289
699134,2025,4,"CH/FC/FF/SI",12,1143,0.234880222287956,0.862245729584848,0.548562975936402,35,42.3,37.8,97.8,21,-0.0207637795275591,-0.00698655611216334
543475,2023,6,"CH/CU/FC/FF/SI/ST",30,42195,0.222590968476654,0.87453194258414,0.548561455530397,35,30.5,57.6,95.4,9.5,-0.00212652767792955,-0.00513638022748585
688497,2025,4,"CU/FF/FS/SL",12,2871,0.229596625540899,0.867517076323017,0.548556850931958,34.9,37.2,45.3,93,4.8,-0.011025078369906,-0.00331513004192826
668676,2023,4,"CH/CU/FF/SL",12,3330,0.266806231312821,0.830283149932963,0.548544690622892,34.9,72.5,6.8,92.9,4.7,0.012159891598916,-0.0031686557572172
672582,2024,4,"CH/FF/SI/SL",12,8532,0.250691235886534,0.846380509575917,0.548535872731226,34.9,59.4,17.3,101.2,53,-0.00643987341772152,-0.00966272780690811
621121,2025,6,"CH/FC/FF/KC/SI/SL",30,17205,0.222969682877568,0.874090627483303,0.548530155180435,34.8,30.7,56.8,98.3,24.5,0.00057279860505667,-0.00737072929491529
675921,2024,4,"CH/CU/FF/SL",12,4833,0.207788114775591,0.889242765034485,0.548515439905038,34.8,18.3,77.7,92.7,4.6,0.00554376163873371,-0.00306980134269463
663465,2025,5,"CH/CU/FC/FF/SI",20,12000,0.233890265222141,0.862986939356269,0.548438602289205,34.7,41.5,38.9,93.7,6,-0.015545,-0.00380832543940051
640454,2025,4,"CH/FC/SI/ST",12,639,0.265332532477755,0.83154340500003,0.548437968738892,34.7,71.6,7.4,102.1,61.8,0.00816901408450704,-0.0103129056918424
676775,2023,4,"FF/FS/SI/SL",12,5346,0.276807820881497,0.819998341297176,0.548403081089336,34.7,80.1,3.5,103.1,70.1,-0.015442735042735,-0.0111312728215001
681190,2024,6,"CH/CU/FC/FF/SI/ST",30,25260,0.22137348885925,0.875415539986778,0.548394514423014,34.6,29.4,59.4,100.4,43.8,-0.00186698337292162,-0.00904555655605715
642397,2025,4,"FF/SI/SL/ST",12,9243,0.222434070770753,0.874241520133783,0.548337795452268,34.6,30.3,57.1,105.4,86,-0.012842259006816,-0.0128526066586073
647315,2023,2,"SI/SL",2,594,0.19624413722902,0.900414600308704,0.548329368768862,34.5,11.6,88.1,103.6,74.3,-0.00598453608247423,-0.0114571408544883
669912,2023,4,"CH/FF/SI/SL",12,1737,0.226958779814722,0.869648461713497,0.54830362076411,34.5,34.7,49.1,102.2,62.5,-0.00301570680628272,-0.0104203281218018
680729,2025,3,"CU/SI/SL",6,1146,0.19039414692124,0.90619388732332,0.54829401712228,34.4,9.5,91.4,106.7,91.7,0.00886387434554974,-0.0138874559154148
642152,2025,6,"CH/CU/FC/FF/SI/ST",30,12615,0.217522788821034,0.878925952950057,0.548224370885546,34.4,25.7,64.2,98.9,29.5,-0.00943757431629013,-0.00783749682049089
701519,2025,6,"CH/CU/FC/FF/SI/SL",30,9945,0.234901119013832,0.861481196019313,0.548191157516573,34.4,42.3,36.8,96.6,14.2,0.00148717948717949,-0.00607851263953959
694037,2024,4,"FF/FS/SI/SL",12,2367,0.241645100478032,0.854590989563049,0.54811804502054,34.3,49.3,26.6,100.5,44.6,-0.00919771863117871,-0.00905395093676723
608648,2023,2,"FF/SL",2,75,0.146139100837825,0.950094667769091,0.548116884303458,34.3,2,98.7,102.6,66.3,-0.0444,-0.0107065201876685
680767,2024,3,"CH/FF/SL",6,8040,0.228987003613669,0.867231600160681,0.548109301887175,34.2,36.9,44.9,97.7,20.6,-0.00680443086325439,-0.00692429621529722
542585,2023,5,"CH/FC/FF/SI/SL",20,11832,0.241011735201979,0.855152262323684,0.548081998762831,34.2,48.5,27.3,99.3,33.7,-0.00344523326572008,-0.00816206070581502
669713,2025,6,"CH/CU/FC/FF/SI/ST",30,7620,0.216721545492669,0.879400257916142,0.548060901704406,34.2,25,65,96.1,12,-0.00695866141732283,-0.00571931716156427
690986,2025,4,"CH/FC/FF/SV",12,5283,0.217671050372506,0.878445658634488,0.548058354503497,34.1,25.9,63.7,99.1,31.8,-0.00917887563884157,-0.00799947011442345
805299,2025,3,"SI/SL/ST",6,1626,0.227546970783191,0.86856705916242,0.548057014972805,34.1,35.4,47.3,105.9,88.5,-0.00354243542435424,-0.0132978595553624
663436,2025,6,"CH/CU/FC/FF/SI/SL",30,34605,0.23660912492467,0.859455614873775,0.548032369899223,34,43.9,33.7,99.4,34.6,-0.00739921976592978,-0.00823409452933074
622253,2025,3,"CH/SI/ST",6,816,0.241996488608692,0.854055366185799,0.548025927397245,34,49.8,25.8,96.3,12.9,0.000882352941176471,-0.00585148873110216
666745,2023,6,"CH/FF/KC/SI/SL/ST",30,21675,0.221876536149512,0.874107932644357,0.547992234396935,34,29.9,56.9,99.5,35.8,-0.00885506241331484,-0.00829447589377611
664294,2023,3,"CH/FF/SL",6,5772,0.265906797576126,0.830069363705834,0.54798808064098,33.9,72,6.6,100.8,48.4,-0.0156035379812695,-0.00935460474377026
571945,2024,7,"CH/CS/CU/FF/SI/SL/ST",42,48654,0.21692413826059,0.878893115455498,0.547908626858044,33.9,25.2,64.1,96.2,12.6,-0.00557602663706992,-0.00573456731590465
608344,2023,5,"CH/CU/FC/FF/SI",20,15216,0.234930246796443,0.860872792683456,0.547901519739949,33.8,42.4,35.9,95.7,10.2,-0.0114514601420679,-0.00537214495496777
680767,2023,3,"CH/FF/SL",6,1116,0.22797425574987,0.867760757035001,0.547867506392435,33.8,35.8,45.9,95.8,10.8,0.0102311827956989,-0.00546577405209543
664849,2025,2,"SI/ST",2,459,0.177963214537155,0.917708826321183,0.547836020429169,33.7,5.9,95,108.5,96.1,-0.0118039215686274,-0.0152800910661004
656818,2023,6,"CH/FC/FF/SI/SL/ST",30,3000,0.245159034386662,0.850499430022479,0.54782923220457,33.7,53.5,21.7,91.8,4,0.0277,-0.00236796934728773
592836,2024,6,"CU/FC/FF/FS/SI/ST",30,20340,0.243503618407431,0.852095795446964,0.547799706927197,33.7,51.3,23.8,93.3,5.4,0.013287610619469,-0.00347943675695522
676710,2024,5,"FC/FF/FS/KC/ST",20,33876,0.2238975198163,0.871699264252246,0.547798392034273,33.6,31.6,52.8,102.2,62.5,-0.0129968119022317,-0.0104271815380363
571527,2024,4,"CH/CU/FC/SI",12,513,0.204920704422537,0.890664742448208,0.547792723435373,33.6,16.5,79.4,93.9,6.3,-0.022280701754386,-0.00401343224190274
572143,2024,5,"CH/CU/FC/FF/ST",20,10728,0.216695577216407,0.878853025553007,0.547774301384707,33.5,24.9,64,99.6,36.6,-0.00812989921612542,-0.00838730786129989
592741,2023,4,"FF/FS/SL/ST",12,6669,0.25017457195818,0.845360370884483,0.547767471421331,33.5,59.1,16.5,95.9,11.2,-0.00823783783783784,-0.0055193353976466
687064,2025,6,"CH/CU/FC/FF/FS/SL",30,14085,0.220658432236894,0.874837086178908,0.547747759207901,33.5,28.8,58.2,99.9,39.4,0.000381256656017039,-0.00866227478629465
688107,2024,5,"CH/FC/FF/SI/ST",20,4788,0.253483895965175,0.841955590123554,0.547719743044365,33.4,62.1,13.4,100.5,44.6,-0.0246290726817043,-0.00905694055136405
672578,2023,4,"FF/FS/KC/SL",12,11250,0.233099840075247,0.862286328330874,0.54769308420306,33.4,40.4,37.8,99.7,37.4,-0.00621022727272727,-0.00844142993983573
670174,2024,5,"CH/FC/FF/SI/SL",20,14880,0.255189033055833,0.840167351788347,0.54767819242209,33.3,63.3,12.2,96.7,14.7,-0.0073758064516129,-0.00613094924412742
669952,2024,5,"CU/FF/SI/SL/ST",20,4956,0.213963643267779,0.881332518881189,0.547648081074484,33.3,22.3,67.8,97.5,19.5,-0.00525181598062954,-0.00678165480449399
669920,2025,5,"CH/FC/FF/SI/ST",20,15000,0.245040301666608,0.85022303694807,0.547631669307339,33.3,53.3,21.3,97.3,18.1,-0.0022736,-0.00663558448456752
669022,2025,5,"CH/CU/FC/FF/SL",20,33816,0.233394600623835,0.861835522689782,0.547615061656809,33.2,40.8,37.3,99.1,31.8,-0.00818630234208659,-0.00797012240635451
687074,2025,3,"FC/FF/SL",6,366,0.271477114811613,0.823752213906263,0.547614664358938,33.2,76.4,4.4,102.4,64.1,-0.0120491803278689,-0.0105749973216186
676440,2025,6,"CH/CU/FC/FF/SI/ST",30,44520,0.224638619464591,0.870562110944643,0.547600365204617,33.1,32.3,51,97.3,18.1,-0.0097088948787062,-0.00657539966734618
686826,2025,6,"CH/CU/FC/FF/SI/SL",30,6135,0.238141946984095,0.85702344212988,0.547582694556987,33.1,45.2,29.9,95.1,8.4,0.000320293398533008,-0.00491026134739976
623474,2023,5,"CH/CU/FF/SI/SL",20,6108,0.240163899619207,0.854917184512262,0.547540542065735,33,47.6,27.1,99,30.6,0.0032,-0.00791870797630229
668868,2024,4,"CU/FF/FO/SL",12,2853,0.221469413114723,0.87359576716047,0.547532590137597,33,29.5,56.1,93.5,5.8,0.0130630914826498,-0.00364467327643942
670124,2024,5,"CH/CU/FF/SI/SV",20,8448,0.209436895740899,0.885591248065664,0.547514071903281,33,19.3,73.4,101.2,53,-0.00263210227272727,-0.00966015893863476
671106,2025,5,"CH/FC/FF/SI/ST",20,32508,0.231559271098696,0.863433052962909,0.547496162030802,32.9,38.8,39.8,96.5,13.8,-0.00734736064968623,-0.00599441116286566
573204,2024,4,"CU/FF/SL/ST",12,7983,0.193880279020232,0.901108531866216,0.547494405443224,32.9,10.9,88.5,100,40.3,-0.0106563218390805,-0.00870858956819658
623451,2023,6,"CH/CU/FC/FF/SI/SL",30,3390,0.221039284559554,0.873934223560486,0.54748675406002,32.8,29.2,56.8,96.5,13.8,-0.00693362831858407,-0.00603214705001565
663989,2023,3,"CU/FC/SL",6,1200,0.281850362049822,0.813119834368934,0.547485098209378,32.8,83.4,2.6,105.5,86.6,-0.00414,-0.0129371611478564
663738,2025,5,"CH/FF/KC/SI/SL",20,13056,0.25130043952738,0.843656212816985,0.547478326172183,32.8,59.8,14.8,100.8,48.4,-0.00923345588235294,-0.00929658910231811
679525,2023,6,"CH/CU/FF/SI/SL/ST",30,20130,0.224691281591422,0.870244296144883,0.547467788868152,32.7,32.5,50.3,97.7,20.6,0.00254321907600596,-0.00695323834725804
456501,2024,5,"CH/FC/FF/SI/SL",20,1992,0.285711713895904,0.809196699453361,0.547454206674633,32.7,85.6,2,91.7,3.9,0.0157168674698795,-0.00224841479597759
622554,2025,5,"CU/FF/FS/SI/ST",20,13212,0.218732261365896,0.876164708322428,0.547448484844162,32.6,26.8,60.7,100.5,44.6,-0.0129436875567666,-0.00912637357405558
641329,2023,3,"CH/FF/SL",6,4698,0.214374003115044,0.880517710008183,0.547445856561613,32.6,22.8,66.5,100.6,45.7,-0.011576726342711,-0.00914286056514028
650895,2024,3,"FF/SI/SL",6,1038,0.242053888679352,0.852816757741463,0.547435323210408,32.5,49.9,24.4,100.6,45.7,-0.0149653179190751,-0.00919084854545462
650633,2025,5,"CH/FF/SI/SL/ST",20,14628,0.231510014066229,0.863335800127965,0.547422907097097,32.5,38.8,39.6,102.2,62.5,-0.00770795734208368,-0.0104343163524252
656302,2023,4,"CH/FF/KC/SL",12,29349,0.231317129220119,0.863497534785839,0.54740733200298,32.5,38.7,39.9,102.3,63.4,-0.00660981595092024,-0.0104675904270392
686730,2023,5,"CH/FC/FF/SI/ST",20,3492,0.249694049779454,0.84505885395384,0.547376451866647,32.4,58.6,16.1,94.2,6.8,0.000962199312714778,-0.00421603877638239
675916,2023,2,"CU/FF",2,2196,0.273971945782182,0.820776455165938,0.54737420047406,32.4,78.2,3.7,105.8,88.1,-0.0133023255813953,-0.0131722527929415
676282,2024,4,"CH/CU/FF/SL",12,6399,0.219608252173085,0.874982612497126,0.547295432335106,32.3,27.7,58.7,97.8,21,-0.00284950773558368,-0.00697837263666556
661383,2023,4,"CU/FF/SI/SL",12,2124,0.221042743167853,0.873521333289439,0.547282038228646,32.3,29.2,56,96.1,12,-0.0258516949152542,-0.00568323829731711
571945,2023,5,"CH/CU/FF/SI/SL",20,38292,0.22755998659819,0.8669390683122,0.547249527455195,32.3,35.4,44.4,93.1,5,-0.00801320754716981,-0.00335563863479005
676664,2025,7,"CH/CU/FC/FF/SI/SL/ST",42,42588,0.242484642822084,0.851979845672489,0.547232244247287,32.2,50.3,23.6,93.9,6.3,7.18512256973793e-05,-0.00401841909582137
621139,2025,4,"FC/FF/FS/SL",12,3429,0.248537791423334,0.845921229915706,0.54722951066952,32.2,57.3,16.9,99.4,34.6,-0.00203149606299212,-0.00826035309184203
669302,2025,5,"CU/FF/FS/SI/SL",20,25872,0.240132643473433,0.85429521252715,0.547213928000292,32.1,47.5,26.1,99.1,31.8,-0.0137663017610662,-0.00802716841021973
607067,2024,6,"CU/FC/FF/FS/SI/ST",30,39750,0.233978439446987,0.860396651836118,0.547187545641552,32.1,41.6,35.4,95.3,9,-0.00666716981132076,-0.00504899182709847
542881,2024,5,"CH/FC/FF/SI/SL",20,34920,0.234767708083378,0.859575510864799,0.547171609474089,32.1,42.1,33.7,103.3,71.9,-0.0132800687285223,-0.0112249429900429
681857,2024,5,"CH/CU/FF/SI/SL",20,22236,0.223061388290945,0.87125611393023,0.547158751110587,32,30.8,52,100.6,45.7,-0.0152634989200864,-0.00917195601817461
677952,2025,5,"CH/CU/FF/SI/SL",20,13224,0.232791262231831,0.861499691629253,0.547145476930542,32,40.1,36.8,103.1,70.1,-0.0151678765880218,-0.0111386107822837
656234,2025,4,"CU/FC/SI/ST",12,8559,0.222154983461069,0.872110740048834,0.547132861754952,31.9,30.1,53.7,99.6,36.6,-0.00724500525762355,-0.00836489646014575
676534,2025,5,"CU/FC/FF/SI/ST",20,12636,0.219067199429183,0.875169242594101,0.547118221011642,31.9,27.1,59,105.9,88.5,-0.00867331433998101,-0.0132814088434076
608723,2024,4,"CU/FC/FF/ST",12,8766,0.20092296407641,0.893259864190128,0.547091414133269,31.8,13.8,82.3,100.5,44.6,-0.0159722792607803,-0.00907572149379016
686799,2024,5,"CH/FF/SI/SL/ST",20,10308,0.244503643035689,0.849635258213197,0.547069450624443,31.8,52.7,20.5,103.8,75.8,-0.0109173457508731,-0.0116147435344678
669203,2025,5,"CH/CU/FC/SI/SL",20,12108,0.243062165282789,0.850979561281362,0.547020863282075,31.8,50.9,22.2,101.9,59.9,-0.0162884043607532,-0.0101816880256454
676661,2024,3,"FC/FF/KC",6,1278,0.240158825558626,0.853839124455462,0.546998975007044,31.7,47.5,25.6,96.1,12,-0.00585446009389671,-0.00569770081944877
665871,2024,7,"CH/CU/FC/FF/SI/SL/ST",42,45684,0.217270578116492,0.876718629499364,0.546994603807928,31.7,25.6,61.4,96.7,14.7,-0.00650472813238771,-0.00618656407063446
683003,2024,4,"CH/CU/FF/SL",12,16398,0.226077697815915,0.867846544537629,0.546962121176771,31.6,33.9,46.1,104.7,82.2,-0.00911215991116047,-0.0123453688609193
687765,2024,5,"CH/CU/FC/SI/SL",20,29760,0.236351600221305,0.857563524743345,0.546957562482325,31.6,43.5,30.9,102.8,67.4,-0.00369596774193548,-0.0108567562074592
672282,2024,5,"CH/CU/FF/SI/SL",20,18684,0.222977290727829,0.8708318136469,0.546904552187364,31.6,30.7,51.3,98.8,28.6,-0.000581350482315112,-0.00776679792446434
519151,2023,5,"CH/CU/FC/FF/SL",20,12264,0.232151012199769,0.861650361544289,0.546900686872029,31.5,39.4,37.1,105.3,85.7,-0.0192326043737575,-0.0128194180028506
