"pitcher","game_year","pitch_arsenal","n_pitches","avg_actual_rv","xrv_percentile","tunnel_quality_arsenal","release_similarity_arsenal","approach_divergence_arsenal","tunnel_quality_percentile","release_sim_percentile","approach_div_percentile","num_pitch_types","total_pitches","total_combinations"
676508,2025,"CU/FC/FF/SI/ST",3786,-0.00805625990491284,48.1,0.564009206050079,0.240624894617257,0.8873935174829,67.4,47.8,75.9,5,15144,20
663893,2025,"FC/FF/KC/SI",3720,-0.0132370967741935,68.8,0.563989381258685,0.260089493514777,0.867889269002593,67.4,67.2,46.2,4,11160,12
694477,2025,"CH/FC/FF/SI/SL/SV",6030,-0.00888457711442786,51.9,0.563973411832198,0.271928797037482,0.856018026626914,67.3,77,28.5,6,30060,30
665625,2025,"SI/SL",561,-0.00210160427807487,28,0.563967730767447,0.243814796859355,0.884120664675539,67.3,51.5,72.1,2,561,2
519293,2024,"CH/CU/FF/SL",2019,-0.00561218424962853,38.5,0.563957734479803,0.227033770389738,0.900881698569869,67.2,34.4,88.8,4,6057,12
656232,2024,"CH/CU/FF/SI/ST",1530,0.0084921568627451,11.6,0.563944922945637,0.241526986306624,0.886362859584649,67.2,49,74.6,5,6072,20
663738,2023,"CH/FF/KC/SI/SL",2424,-0.00834158415841584,49.6,0.563944691179596,0.279989752274998,0.847899630084195,67.2,81.9,18.4,5,9696,20
608717,2023,"CH/CU/FF/SI/SL",4071,-0.0151974944731024,75,0.56391806352679,0.235657235774933,0.892178891278648,67.1,42.8,81.3,5,16260,20
669796,2024,"FF/SL",267,-0.0161011235955056,78.3,0.563910568076865,0.238149549751502,0.889671586402228,67.1,45.1,78.8,2,267,2
669923,2024,"FC/FF/FS/KC/SI/SL",8901,-0.0136332996292551,69.9,0.563871797923043,0.247122127402532,0.880621468443555,67,55.5,66.9,6,44475,30
667463,2023,"CH/SI/SL",1581,-0.0122447817836812,64.4,0.563858682608098,0.317940478344118,0.809776886872078,67,97.2,1.9,3,3150,6
669422,2025,"FC/FF/FS/SI/SL",1536,0.003509765625,16.6,0.5638560932881,0.258291182355368,0.869421004220833,66.9,65.6,48.7,5,6084,20
543101,2023,"CH/FF/KC/SI/SL",4647,-0.00411684958037443,33.3,0.563835226210672,0.263961374158823,0.863709078262522,66.9,70.4,40,5,18588,20
674370,2025,"CH/FC/FF/SI/SL",4140,0.00308840579710145,17,0.563833144827956,0.277932705630348,0.849733584025564,66.9,80.7,20.4,5,16536,20
608717,2024,"CH/CU/FF/SI/SL",2985,-0.00890050251256281,52,0.563822720123475,0.235822327576926,0.891823112670025,66.8,43,80.9,5,11892,20
657746,2025,"CU/FF/FS/SI/SL/ST",8385,-0.0118883720930233,63.4,0.563820071861035,0.239928102863983,0.887712040858087,66.8,47,76.2,6,41925,30
519043,2024,"CH/FF/KC",2562,-0.00936182669789227,53.7,0.56379837361091,0.213501324636553,0.914095422585266,66.7,21.3,94.4,3,5088,6
663554,2025,"FF/FS/SI/SL/SV",7059,-0.00695495112622184,43.5,0.563737687923331,0.276914105711746,0.850561270134916,66.7,80.2,21.4,5,28224,20
642239,2025,"CH/FC/FF/FS/ST",1041,-0.0175475504322767,82.2,0.563721654777599,0.248183328828364,0.879259980726833,66.7,56.8,64.9,5,4164,20
621112,2024,"CH/CU/FC/FF/SI/ST",3636,-0.00471534653465347,35.5,0.563714596376237,0.249542528823234,0.877886663929241,66.6,58.2,63.1,6,18180,30
689017,2024,"CH/CU/FF/KC/SL/ST",3447,-0.00748738033072237,45.9,0.563653568161575,0.232866036976431,0.894441099346719,66.6,39.9,83.4,6,17235,30
682990,2023,"CH/CU/FF/SI/SL",2598,0.00419515011547344,15.8,0.563632039636805,0.257094096445133,0.870169982828476,66.5,64.6,50.2,5,10392,20
664875,2025,"FF/SI/ST",810,-0.0239148148148148,93.7,0.563542065974378,0.252022780766678,0.875061351182078,66.5,60.2,59,3,1620,6
592791,2023,"CH/CU/FC/FF/SI/SL/ST",7587,-0.00718900751285093,44.6,0.563472579741921,0.252586716342789,0.874358443141053,66.4,61.1,57.4,7,45522,42
458681,2024,"CH/CU/FC/FF/SI/ST",6117,-0.00808974987739088,48.4,0.56346137523218,0.255164254300378,0.871758496163981,66.4,63.1,53.1,6,30585,30
673858,2023,"CU/FF/SL",171,0.019280701754386,5.1,0.563389192077639,0.234545061434592,0.892233322720687,66.4,41.6,81.4,3,336,6
571946,2025,"FF/FS/ST",2112,-0.0209588068181818,90.5,0.563386990878725,0.233363974934097,0.893410006823352,66.3,40.5,82.8,3,4194,6
548389,2024,"CH/FC/FF/KC/SI/SL",4074,-0.00498674521354934,36.4,0.563307151868915,0.278291072799695,0.848323230938135,66.3,81.1,18.9,6,20370,30
518886,2023,"FF/KC/ST",3363,-0.0164888492417484,79.1,0.563297198657634,0.186445086725793,0.940149310589475,66.2,7.6,98.2,3,6726,6
554340,2024,"CH/CU/FF/SI/SL/ST",1857,-0.0201534733441034,88.9,0.563287380923849,0.249729810960799,0.876844950886899,66.2,58.5,61.7,6,9285,30
694037,2025,"FF/FS/SI/SL",2523,-0.0143091557669441,72.3,0.563280977155464,0.270544609558447,0.856017344752481,66.1,75.6,28.5,4,7542,12
682990,2024,"CH/CU/FC/FF/SI/SL",2433,-0.0104278668310727,57.8,0.563217823488231,0.269008130371097,0.857427516605365,66.1,74.3,30.4,6,12165,30
666200,2025,"CH/FF/SI/SL/ST",9039,-0.0129926983073349,67.2,0.563216428939607,0.259955027154512,0.866477830724703,66.1,67,43.6,5,36156,20
672730,2023,"CH/FF/SI/SL",498,0.010289156626506,10,0.563196248838406,0.314930947742862,0.811461549933949,66,96.7,2.2,4,1494,12
671106,2023,"CH/FC/FF/SL/ST",6402,-0.00658622305529522,42.1,0.563193028078357,0.267465021839836,0.858921034316879,66,73.1,32.7,5,25596,20
650893,2024,"CH/CU/FC/FF/SI",3090,-0.00480873786407767,35.9,0.563187920882202,0.246804174625441,0.879571667138963,65.9,55.3,65.4,5,12360,20
681402,2023,"CH/FF/SL",1209,0.00378163771712159,16.3,0.563178435602642,0.230381494524257,0.895975376681028,65.9,37.5,84.7,3,2400,6
669713,2024,"CH/FC/FF/SI/ST",3225,-0.0118074418604651,63.2,0.563153626682465,0.241355813839728,0.884951439525202,65.9,48.7,72.9,5,12900,20
502043,2025,"CH/CU/FC/FF/SI/ST",840,0.047975,0.8,0.563119265021645,0.249269599246546,0.876968930796744,65.8,57.9,61.9,6,4125,30
665665,2023,"CH/FF/SI/SL",930,-0.00108387096774193,25.7,0.563116189015763,0.297180533297844,0.829051844733682,65.8,91,5.8,4,2790,12
680767,2025,"CH/FC/FF/SL",2754,-0.00452069716775599,34.6,0.563108463818396,0.262347192909631,0.863869734727161,65.7,69.2,40.3,4,8262,12
623433,2025,"CH/CU/FF",723,0.00239419087136929,18.6,0.563085270883749,0.268557868111806,0.857612673655692,65.7,74,30.8,3,1428,6
676775,2024,"FF/FS/SI/SL",2538,-0.00562884160756501,38.5,0.563028865527803,0.296590284887037,0.829467446168569,65.6,90.7,5.9,4,7614,12
663992,2024,"FF/SI/SL/ST",1584,-0.0134242424242424,69.2,0.563020155990785,0.276818908759322,0.849221403222247,65.6,80.2,19.7,4,4752,12
605130,2025,"CU/FF/SI/SL/ST",3822,-0.0128822605965463,66.7,0.56301585976315,0.244195082258753,0.881836637267548,65.6,52,68.6,5,15276,20
695243,2024,"CH/FF/SL",3072,-0.0245888671875,94.5,0.56299704740865,0.231909764688728,0.894084330128573,65.5,38.8,83.2,3,6132,6
664139,2025,"CH/FC/FF/SL/ST",1164,-0.00775515463917526,47.1,0.562995396851018,0.248411789896793,0.877579003805242,65.5,57,62.7,5,4644,20
543518,2025,"FF/FS/SI/SL",891,0.00481481481481481,15.2,0.562974077279978,0.26404477792415,0.861903376635805,65.4,70.5,37.4,4,2673,12
676206,2023,"CH/CU/FF/SL",861,-0.0009198606271777,25.6,0.562964245138914,0.253687751406312,0.872240738871516,65.4,62.2,54.1,4,2583,12
676684,2023,"CH/FF/SI/SL",2340,-0.0189153846153846,86,0.562959214489928,0.262549195378833,0.863369233601023,65.3,69.3,39.6,4,7020,12
671345,2023,"CH/SI/SL",3141,-0.0166571155682904,79.8,0.562951361206137,0.301606565609912,0.824296156802364,65.3,92.3,4.2,3,6264,6
642232,2023,"CH/FC/FF/SI/ST",4269,-0.0104694307800422,58.2,0.562921884986471,0.259871301181541,0.865972468791401,65.3,66.8,43.1,5,17076,20
607968,2023,"CH/CU/FF/SI/SL",1050,0.0162657142857143,6.1,0.562901665547067,0.260135215484353,0.865668115609781,65.2,67.2,42.8,5,4200,20
671305,2024,"FF/SI/SL",1803,-0.010657237936772,58.9,0.562892837043533,0.247830907623393,0.877954766463673,65.2,56.4,63.2,3,3606,6
663804,2025,"CH/FF/SL",843,-0.00455160142348755,34.7,0.562891020020332,0.22414407085796,0.901637969182705,65.1,31.5,89.2,3,1662,6
605156,2024,"CH/FF/KC/SI/SL",1209,-0.00236476426799007,28.5,0.562866752086483,0.262711264153362,0.863022240019604,65.1,69.5,38.9,5,4836,20
670167,2024,"CH/FC/FF/SI/ST",2685,-0.0129854748603352,67.1,0.562861203921465,0.276060032361119,0.849662375481811,65.1,79.7,20.2,5,10740,20
547973,2025,"FF/FS/SI/SL",2751,-0.0331908396946565,98.6,0.562856559316748,0.268552276124594,0.857160842508902,65,74,30,4,8253,12
547001,2025,"CH/SI/SL",204,0.0267794117647059,3,0.562839420167651,0.258086312049233,0.867592528286069,65,65.5,45.4,3,342,6
691587,2023,"CH/CU/FF/SL",4602,-0.00815906127770535,48.6,0.562823962465682,0.256102643943457,0.869545280987907,64.9,63.8,48.8,4,13806,12
660730,2025,"CH/CU/FC/FF/ST",993,0.0238851963746224,3.7,0.562823269524611,0.22329098786722,0.902355551182002,64.9,30.7,89.6,5,3972,20
682120,2023,"CU/FF/SI/SL",1527,-0.00430255402750491,34,0.562818213127151,0.257263871926171,0.868372554328131,64.8,64.7,46.8,4,4581,12
554340,2025,"CH/CU/FF/SI/ST",1077,-0.0214568245125348,91,0.562780610608019,0.229186745638917,0.896374475577121,64.8,36.7,85.4,5,4284,20
694819,2025,"CH/CU/FF/SL",3492,-0.0114218213058419,61.5,0.562777441422757,0.240702682292363,0.88485220055315,64.8,48,72.8,4,10476,12
668933,2024,"CH/FC/SI/SL",4026,-0.00303949329359165,30,0.562760292424179,0.276146487420354,0.849374097428004,64.7,79.8,19.8,4,12078,12
605200,2023,"CH/CU/FC/FF/SI/SL/ST",4494,0.00191789052069426,19.4,0.562730215851344,0.244308865354362,0.881151566348327,64.7,52.1,67.7,7,26946,42
592791,2024,"CH/CU/FC/FF/SI/ST",7449,-0.0152343938783729,75.1,0.562721862406462,0.244666284009267,0.880777440803657,64.6,52.9,67.3,6,37245,30
642701,2024,"CH/FC/FF/SI/SL",3318,-0.0193318264014467,87,0.562692576091587,0.285286552318315,0.840098599864859,64.6,85.3,11.7,5,13248,20
445926,2023,"CH/CU/FC/SI",1734,-0.0194636678200692,87.3,0.562660813332909,0.238162260618577,0.887159366047241,64.6,45.1,75.6,4,5184,12
656222,2023,"CH/FC/FF/SL",2193,-0.00644459644322845,41.3,0.562657864192905,0.245895561294437,0.879420167091373,64.5,54.3,65.2,4,6579,12
663385,2023,"CH/SI/SL",744,0.000612903225806452,21.7,0.562640865242783,0.25534216709662,0.869939563388946,64.5,63.3,49.6,3,1476,6
656671,2024,"CH/FF/SI/SL",288,-0.0205104166666667,89.7,0.562611194451336,0.271812930747719,0.853409458154953,64.4,76.8,24.8,4,864,12
664076,2023,"FF/SI/SL",633,-0.0129810426540284,67,0.562568466330769,0.185861336156547,0.939275596504991,64.4,7.2,98.1,3,1266,6
678020,2024,"FF/FS/SL",534,-0.024747191011236,94.8,0.562527995434226,0.260847667130538,0.864208323737913,64.3,68,40.8,3,1062,6
672582,2023,"CH/FF/SI/SL",2121,-5.94059405940594e-05,23.5,0.562521099493443,0.275333790908316,0.84970840807857,64.3,79.2,20.3,4,6363,12
608337,2023,"CH/CU/FF/SL",9570,-0.00356426332288401,31.6,0.562397495348765,0.246121453999811,0.878673536697719,64.3,54.5,64.1,4,28692,12
687330,2023,"FC/FF/SI/ST",3198,-0.0203377110694184,89.4,0.562393058773623,0.237800575704268,0.886985541842978,64.2,44.7,75.3,4,9594,12
669947,2025,"FF/FS/SL/ST",462,-0.00961688311688312,54.9,0.562383828256527,0.253101245503033,0.871666411010021,64.2,61.5,52.7,4,1386,12
666200,2023,"CH/FC/FF/SI/SL",8964,-0.00839759036144578,49.8,0.562372190579266,0.273736713106378,0.851007668052155,64.1,78.1,22,5,35856,20
668754,2023,"CH/FC/SI/ST",342,-0.0318947368421053,98.1,0.562365756149707,0.27491379167511,0.849817720624303,64.1,79,20.5,4,1026,12
623167,2024,"CH/CU/FC/FF/SL/ST",8391,-0.000159099034680014,23.8,0.562246398020495,0.240591081094701,0.883901714946289,64,47.7,71.7,6,41940,30
518489,2025,"FC/FF/SI/SL",1212,-0.00987128712871287,55.9,0.56224593424993,0.277455659594465,0.847036208905396,64,80.6,17.7,4,3636,12
700241,2024,"CH/CU/FC/FF/SI/ST",933,-0.0257106109324759,95.7,0.562242420141912,0.26879762828168,0.855687212002144,64,74.1,27.8,6,4665,30
641778,2023,"CU/FC/FF/SL",2529,0.0106476868327402,9.4,0.56221589292896,0.251812408595286,0.872619377262635,63.9,59.9,54.7,4,7524,12
621107,2023,"CH/CU/FC/FF/SI/SL/ST",7731,-0.0160554908808692,78.2,0.562215473478224,0.247275528599829,0.877155418356619,63.9,55.7,62.2,7,46386,42
800048,2025,"CH/CU/FF/SI/SL",1875,-0.006352,40.7,0.562136654724868,0.240238995477593,0.884034313972142,63.8,47.4,71.9,5,7500,20
681517,2023,"FF/SL/ST",174,0.0459310344827586,1.1,0.562129426345224,0.231931986051537,0.89232686663891,63.8,38.9,81.5,3,330,6
657376,2024,"CH/FC/KC/SI/ST",4362,-0.0131918844566713,68.5,0.562097066049528,0.255443212236472,0.868750919862584,63.8,63.4,47.5,5,17436,20
670970,2024,"CU/FF/KN/SI/SL/ST",3192,-0.0113317669172932,61.2,0.562075870354122,0.228937756677333,0.895213984030911,63.7,36.5,84.1,6,15960,30
434378,2024,"CH/CU/FF/SL",4740,-0.00560253164556962,38.4,0.562041594224012,0.223892597005092,0.900190591442933,63.7,31.2,88.3,4,14202,12
661527,2025,"CH/FC/FF/SI/ST",360,-0.00928333333333333,53.4,0.5620297560886,0.260202170478715,0.863857341698486,63.6,67.3,40.2,5,1440,20
472610,2025,"FF/FS/SI/SL/ST",2688,-0.00986495535714286,55.8,0.561989606563733,0.249511219573628,0.874467993553837,63.6,58.1,57.6,5,10752,20
641712,2024,"CH/CU/FC/FF/SI/SL",4527,-0.00299403578528827,29.9,0.56196737078039,0.27596630180822,0.847968439752559,63.5,79.7,18.5,6,22620,30
621366,2024,"CH/SI/SL/ST",522,0.00623563218390805,13.8,0.561930257756706,0.269145565160941,0.854714950352472,63.5,74.4,26.5,4,1566,12
665871,2023,"CH/CU/FC/FF/SI/SL/ST",5130,-0.00964444444444445,55,0.561900192138463,0.247176198678123,0.876624185598804,63.5,55.6,61.4,7,30780,42
623211,2025,"CH/FC/FF/SI",3033,-0.0162057368941642,78.5,0.561889474925976,0.303321334490001,0.820457615361951,63.4,92.7,3.3,4,9099,12
623352,2024,"CH/SI/SL",3498,-0.0169794168096055,80.6,0.561878371824399,0.262054242350178,0.86170250129862,63.4,69,37.1,3,6984,6
675650,2025,"CU/FC/FF",255,0.0234941176470588,3.8,0.561871733098704,0.219663034084374,0.904080432113035,63.3,27.4,90.6,3,486,6
701542,2025,"CH/CU/FF/SI/ST",8406,-0.00557815845824411,38.2,0.561856784838625,0.217254371946312,0.906459197730939,63.3,25,91.9,5,33624,20
605540,2025,"CH/CU/FC/FF/SI/ST",2892,-0.0205757261410788,89.8,0.561851616534934,0.271017418810739,0.85268581425913,63.2,75.9,24,6,14460,30
676092,2025,"FC/FF/SI/ST/SV",1431,0.000522012578616353,22,0.561837279516615,0.292664076305677,0.831010482727553,63.2,89.2,6.8,5,5724,20
489119,2023,"CH/CU/FC/FF/SI/SL",5619,-0.01479658302189,73.8,0.561832466361414,0.264783431474375,0.858881501248453,63.2,71,32.5,6,28095,30
678020,2025,"FF/FS/SL",1908,0.00142295597484277,20.6,0.561815235285222,0.272294759220843,0.8513357113496,63.1,77.2,22.4,3,3816,6
687003,2025,"CH/FF/SI/SL/ST",387,0.00747286821705426,12.7,0.561811806304538,0.268680354990011,0.854943257619065,63.1,74.1,26.9,5,1548,20
593958,2025,"CH/CU/FC/FF/SI/SL",7767,0.000398223252220935,22.2,0.56179393043503,0.273267056668562,0.850320804201499,63,77.8,21.2,6,38820,30
670167,2023,"CH/FF/SI/ST",2466,-0.00775425790754258,47,0.56177604932366,0.271541879236431,0.852010219410888,63,76.5,23.4,4,7380,12
674681,2023,"CH/FF/SL",255,0.0403764705882353,1.3,0.561718883776313,0.196364293452929,0.927073474099697,63,11,96.8,3,510,6
624647,2024,"CH/SI/SL",1158,-0.0200492227979275,88.6,0.561699235085452,0.281877484410407,0.841520985760497,62.9,83.5,12.8,3,2304,6
672391,2025,"CH/FC/FF/ST",2364,-0.00766624365482233,46.5,0.561662940645505,0.23071794777294,0.892607933518071,62.9,37.8,82.1,4,7092,12
645261,2023,"CH/CU/FF/SI/SL",8157,-0.0145233541743288,73.1,0.56164751696696,0.28808066633633,0.835214367597589,62.8,86.7,9.1,5,32628,20
621345,2023,"CH/FC/FF",3153,-0.0130865842055186,67.8,0.561624328778165,0.250440136392443,0.872808521163886,62.8,59.1,55,3,6306,6
682847,2024,"CH/FC/FF/SI/SL",6429,-0.0150741950536631,74.5,0.561532814632005,0.281705062838676,0.841360566425335,62.7,83.3,12.5,5,25716,20
621139,2023,"FF/FS/SL",276,-0.018554347826087,85.3,0.56152075285647,0.244386856229788,0.878654649483152,62.7,52.4,64,3,552,6
621051,2025,"CH/FC/FF/ST",2922,-0.0132905544147844,68.9,0.561514982730952,0.218407236813117,0.904622728648786,62.7,26.1,91.1,4,8766,12
673540,2024,"FC/FF/FO",219,-0.0238493150684932,93.4,0.561494438025593,0.31817411864438,0.804814757406805,62.6,97.4,1.2,3,390,6
668933,2025,"FC/SL",3117,-0.0113638113570741,61.3,0.561480551512567,0.279562200821581,0.843398902203554,62.6,81.6,14,2,3117,2
669330,2023,"CH/CU/FC/FF/SL",5709,-0.0126631634261692,65.6,0.561470920792594,0.240556093912851,0.882385747672337,62.5,47.6,69.6,5,22836,20
680951,2025,"CH/CU/FF/SL",324,0.00600925925925926,13.9,0.561460913433104,0.212817937790237,0.91010388907597,62.5,20.9,93.3,4,918,12
701121,2025,"CH/FF/SI/ST",546,0.000813186813186813,21.5,0.561459453486739,0.264865995602462,0.858052911371016,62.4,71.2,31.5,4,1584,12
608371,2023,"CU/FF/SL/ST",3171,-0.0173330179754021,81.7,0.561451037717352,0.213914279141461,0.908987796293244,62.4,21.7,92.8,4,9486,12
682842,2024,"SI/SL",774,-0.00179457364341085,27.3,0.561450303334529,0.210554185875632,0.912346420793426,62.4,19.6,93.9,2,765,2
670329,2025,"CH/CU/FF/SL",1758,-0.0124948805460751,65.1,0.561439109517625,0.252196397047196,0.870681821988055,62.3,60.5,51.2,4,5274,12
687798,2024,"CH/FF/SL/ST",651,-0.00465437788018433,35.2,0.561414988048674,0.245927947709636,0.876902028387712,62.3,54.4,61.9,4,1926,12
656657,2023,"CH/CU/FC/FF/SI",519,-0.00545664739884393,37.8,0.561409909642271,0.290304136698279,0.832515682586263,62.2,87.9,7.3,5,2076,20
628452,2025,"CH/FF/SI/SL",2892,-0.0215829875518672,91.4,0.56140661475875,0.270767594472375,0.852045635045126,62.2,75.7,23.5,4,8676,12
687209,2025,"FC/FF/SL",495,0.00821212121212121,11.8,0.561391788337114,0.232959537479928,0.889824039194301,62.2,40,79.1,3,990,6
608379,2025,"CH/CU/FC/FF/SI/SL",7995,-0.0137621013133208,70.6,0.561372551516311,0.258593082323655,0.864152020708967,62.1,65.9,40.7,6,39975,30
600917,2025,"CH/CU/FC/FF/SI/SL",687,0.0123973799126638,8.2,0.561359421687646,0.246893623382191,0.875825219993101,62.1,55.3,60.2,6,3435,30
605121,2024,"FC/FF/SI/SL",2835,-0.00994920634920635,56.1,0.561337287254585,0.249739900268102,0.872934674241069,62,58.5,55.2,4,8505,12
593958,2024,"CH/FC/FF/SI/SL",2598,-0.000750577367205543,25.2,0.561322588802624,0.294265280607719,0.828379896997529,62,90,5.6,5,10392,20
640462,2024,"CH/FF/FS/SI/SL/ST",3519,-0.020693094629156,90,0.561306575158656,0.247673539169704,0.874939611147609,61.9,56.3,58.7,6,17595,30
642547,2023,"CH/CU/FF/SL",8517,-0.00872490313490666,51.2,0.561299470024192,0.238536467254375,0.88406247279401,61.9,45.5,72,4,25551,12
686218,2023,"CH/FF/SL/ST",3093,-0.0103191076624636,57.4,0.561291207501125,0.217534057945041,0.905048357057208,61.9,25.3,91.3,4,9270,12
571578,2024,"CH/CU/FC/FF/SI/SL",8664,6.92520775623277e-06,23.4,0.561287300035922,0.266596303704487,0.855978296367358,61.8,72.4,28.4,6,43275,30
669854,2025,"CH/CU/FF/SL",2379,-0.0140050441361917,71.3,0.561280123059869,0.241048735410473,0.881511510709265,61.8,48.4,68.4,4,7137,12
622663,2025,"CH/FC/FF/SI/SL/ST",8193,-0.0101164408641523,56.7,0.561274879345073,0.262582166455582,0.859967592234563,61.7,69.3,34.6,6,40965,30
624647,2023,"CH/SI/SL",1530,-0.0190607843137255,86.3,0.561225678449097,0.274810227053114,0.84764112984508,61.7,78.8,18.3,3,3060,6
593958,2023,"CH/FC/FF/SI/SL",7113,-0.0160371151412906,78.1,0.561196963346618,0.29051372153624,0.831880205156995,61.6,87.9,7.1,5,28452,20
666818,2024,"FC/FF/SI/SL",687,0.0247379912663755,3.5,0.561189056163825,0.247278484552983,0.875099627774667,61.6,55.8,59.1,4,2061,12
666214,2025,"CH/CU/FC/FF/SL",5445,-0.00510247933884297,36.8,0.561187451366823,0.25778681014147,0.864588092592176,61.6,65.1,41.3,5,21780,20
605513,2023,"CH/CU/FF/SI/SL",1665,-0.00049009009009009,24.8,0.561183927530861,0.233021658079875,0.889346196981846,61.5,40,78.2,5,6660,20
687396,2023,"FF/FS/SL",1482,-0.000101214574898786,23.6,0.561131456340952,0.225179418837792,0.897083493844113,61.5,32.7,86,3,2964,6
592094,2024,"CH/FC/FF/SL/ST",3327,-0.0271379621280433,96.5,0.561122212325828,0.226148307640114,0.896096117011543,61.4,33.6,84.9,5,13260,20
702056,2025,"FF/FS/SL",717,-0.0206861924686192,90,0.561095485399861,0.290832329388118,0.831358641411604,61.4,88.2,7,3,1434,6
673820,2025,"FF/FS/SI/SL",183,0.0241639344262295,3.7,0.561090538056154,0.291536417828108,0.830644658284199,61.4,88.6,6.6,4,549,12
642216,2025,"CH/FF/SI/SL",513,0.00508771929824561,14.8,0.561074757425761,0.266275963450707,0.855873551400816,61.3,72.2,28.1,4,1494,12
672851,2024,"CH/CU/FF/SI/SL",534,-0.00635393258426966,40.8,0.561037288377065,0.267296757327186,0.854777819426944,61.3,72.9,26.7,5,2136,20
664353,2023,"CH/CU/FF/SI/ST",3279,-0.00780695333943275,47.3,0.561013014996641,0.223830508155218,0.898195521838065,61.2,31,87,5,13116,20
663978,2024,"CH/CU/FF/SL",4377,-0.0047978067169294,35.8,0.560999395891013,0.232630715165574,0.889368076616453,61.2,39.6,78.3,4,13131,12
660604,2025,"CH/CU/FF/SL",522,-0.00776436781609195,47.1,0.560994092233802,0.260496030296086,0.861492154171517,61.1,67.5,36.7,4,1566,12
690925,2025,"FF/SL",1395,-0.0177010752688172,82.8,0.560993215186123,0.242738419848436,0.87924801052381,61.1,50.6,64.9,2,1395,2
641585,2023,"CH/CU/FC/FF/ST",6606,-0.0080921889191644,48.5,0.560982444162949,0.226298752463523,0.895666135862375,61.1,33.7,84.5,5,26412,20
666277,2025,"CH/FF/SI/SL",2076,0.00474132947976879,15.3,0.560963455501314,0.257918718667002,0.864008192335626,61,65.3,40.5,4,6228,12
674384,2025,"FF/SL",747,0.003,17.3,0.560944572895361,0.212165587278999,0.909723558511724,61,20.4,93.1,2,729,2
672860,2024,"FF/SL",1044,-0.00945114942528735,54,0.560904722633195,0.231244502499684,0.890564942766706,60.9,38.4,79.6,2,1035,2
669062,2025,"CH/FF/SI/SL",1446,-0.016253112033195,78.6,0.560838457163873,0.253385874651421,0.868291039676326,60.9,61.8,46.6,4,4338,12
